stationName,Address,City,State,postalCode,Lat,Long,Charger type,Charger type (legend),stationModel,StationNetworkStatus,LastPortStatus,faultReason,station_label,ports_total,ports_charging,ports_occupied,ports_available,StatusTimestamp,hours_unreachable,_loaded_at_utc
NYC FLEET / DSNY_Q05_DCFC1,48-01 58 Rd,Maspeth,New York,11378,40.720512,-73.922585,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:30Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q05_DCFC2,48-01 58 Rd,Maspeth,New York,11378,40.720795,-73.92252,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:29:43Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BKLCU-1,110 E 131st St,New York,New York,10037,40.808315,-73.93595,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:20:35Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_SPRSTLOT-2,353 Spring Street,New York,New York,10014,40.72672111619798,-74.01003083729552,Level 2,Level 2,CT4020-HD,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:29:30Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK_70+71,9605 Horace Harding Expy,Queens,New York,11368,40.73539050239983,-73.86358286059169,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Charging,2,2,0,0,2025-11-19T10:21:11Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK_66+67,59-17 Junction Blvd,Flushing,New York,11373,40.73532140096798,-73.86374312258033,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:27:12Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK_68+69,59-17 Junction Blvd,Flushing,New York,11373,40.73534324922263,-73.86368612563876,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:24:44Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK_72+73,58-17 Junction Blvd,Queens,New York,11373,40.73537424324583,-73.86364388084678,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Charging,2,1,1,0,2025-11-19T10:28:14Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_26WARD# 1,12266 Flatlands Ave,Brooklyn,New York,11207,40.652416,-73.87907799999999,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:26:45Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK_78+79,9605 Horace Harding Expy,Queens,New York,11368,40.73544436081906,-73.86340248203544,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Charging,2,1,1,0,2025-11-19T10:27:52Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK_76+77,9605 Horace Harding Expy,Queens,New York,11368,40.73542556118711,-73.86346350229053,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:21:34Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_26WARD# 2,12266 Flatlands Ave,New York,New York,11207,40.65242413970608,-73.8790243558197,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:24:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WT_HP_CONST,1260 Ryawa Ave,Bronx,New York,10474,40.811509218938056,-73.88043944232788,Level 2,Level 2,CT4020-HD2-GW-LTE,Unreachable,UNREACHABLE,NONE,Available,2,0,0,2,2025-11-03T18:53:01Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WT_HP_ADMIN,1260 Ryawa Ave,Bronx,New York,10474,40.8115417,-73.8804609,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:19:56Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_SPRSTLOT-1,353 Spring Street,New York,New York,10014,40.72668046300924,-74.0100630238037,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:29:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_K0001,50 Bedford Ave,Brooklyn,New York,11222,40.7224451,-73.95322349999998,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2022-02-27T08:00:04Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_ Q0002,165-65 84th Ave,Queens,New York,11432,40.71608906806641,-73.79887938465578,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2018-12-04T17:15:20Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_ Q0001,165-65 84th Ave,Queens,New York,11432,40.7160972,-73.79892230000002,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2022-03-02T03:03:21Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_ R0001,6581 Hylan Blvd,Staten Island,New York,10309,40.51030919999999,-74.21976840000002,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2019-03-07T18:00:07Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMHQCADMAN-10,165 Cadman Plaza E,Brooklyn,New York,11201,40.69919188305912,-73.98932072331354,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2022-03-02T05:40:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOH_56 DRIVE,5617 56th Dr,queens,New York,11378,40.7245459,-73.91366719999996,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2022-03-02T03:35:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN10-1,1921 Park Ave,New York,New York,10037,40.808422,-73.93609,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:27:00Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BX06-2,784 E 176th St,West Bronx,New York,10460,40.84167,-73.889854,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:23:47Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / FDNY9METROTECH8,9 MetroTech Center,Brooklyn,New York,11201,40.69444,-73.98436,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:24:10Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BX06A-1,800 E 176th St,bronx,New York,10460,40.841534,-73.89004,Level 2,Level 2,CPF50-L23,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:19:59Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BX06A-2,800 E 176th St,bronx,New York,10460,40.8415390728697,-73.89005206994057,Level 2,Level 2,CPF50-L23,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:19:59Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q13J-1,144-35 153rd Ln,Jamaica,New York,11434,40.66509,-73.7847,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:27:13Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q14_DCFC1,51-10 Almeda Ave,Far Rockaway,New York,11691,40.60113,-73.781136,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:50Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN07-3,786 12th Ave,New York,New York,10019,40.770126,-73.99357,Level 2,Level 2,CPF50-L23,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:25:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN07-4,786 12th Ave,New York,New York,10019,40.77012295300118,-73.99355793005944,Level 2,Level 2,CPF50-L23,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN07-5,786 12th Ave,New York,New York,10019,40.770134125329506,-73.9935860932541,Level 2,Level 2,CPF50-L23,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:25:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q14-1,51-10 Almeda Ave,Queens,New York,11691,40.60071,-73.78116,Level 2,Level 2,CPF50-L23,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:27:47Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN12_DCFC1,301 W 215 St,New York,New York,10034,40.869087,-73.912476,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Charging,1,1,0,0,2025-11-19T10:22:20Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN12_DCFC2,301 W 215 St,New York,New York,10034,40.869244,-73.91243,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q04-2,52-35 58th street,Woodside,New York,11377,40.734383,-73.90945,Level 2,Level 2,CPF50-L23,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:24:53Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_SI2_DCFC1,2538 Richmond Ave,New Springville,New York,10314,40.586647,-74.16917,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:47Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_SI2_DCFC2,2538 Richmond Ave,New Springville,New York,10314,40.58649,-74.16942,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:27:16Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BK09-1,690 New York Ave,Prospect Lefferts Gardens,New York,11203,40.656826,-73.947685,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:23:17Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBSROOF-2,52-07 58th St,Flushing,New York,11377,40.735058,-73.90935,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Charging,2,1,1,0,2025-11-19T10:27:46Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_SIFERRYTERM,10 Richmond Terrace,Mid Island,New York,10301,40.64243,-74.076126,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:27:59Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ALLIED2,15 East Rd,Corona,New York,11368,40.753628,-73.838295,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:28:07Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ALLIED1,15 East Rd,Corona,New York,11368,40.753754,-73.8384,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:26:56Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_CROTONAPL#1,1700 Fulton Ave,Morrisania,New York,10457,40.83933,-73.897766,Level 2,Level 2,CT4020-HD-GW,Unreachable,UNREACHABLE,NONE,Available,2,0,0,2,2024-12-13T11:20:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_FTTOTTEN422,421 Sylvester Ln,Fort Totten,New York,11359,40.793144,-73.77701,Level 2,Level 2,CT4020-HD-GW,Unreachable,UNREACHABLE,NONE,Available,2,0,0,2,2025-09-07T07:36:38Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRHIGHROCK#1,200 Nevada Ave,Staten Island,New York,10306,40.5846918,-74.125014,Level 2,Level 2,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:27:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ALOERTER#1,131-40 Fowler Ave,Flushing,New York,11355,40.750988,-73.83403,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:20:28Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_IROQUOIS-1,3 Iroquois St,Staten Island,New York,10305,40.574238,-74.08462,Level 2,Level 2,CT4010-HD-GW,Reachable,INUSE,NONE,Charging,1,1,0,0,2025-11-19T10:23:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ALOERTER#2,131-40 Fowler Ave,Flushing,New York,11355,40.750984,-73.834114,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:28:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_SPARE-4,42 South St,New York,New York,10005,40.7035418,-74.0076801,Level 2,Level 2,CPF50,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-10-17T08:56:38Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRSOUTHBEACH#1,375 Sand Ln,Arrochar,New York,10305,40.5908102,-74.0667761,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:28:24Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTEDFOR#3,12 Olmsted Dr,Corona,New York,11368,40.751663,-73.84782,Level 2,Level 2,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBSROOF-4,52-35 58th street,Woodside,New York,11377,40.73446,-73.90962,Level 2,Level 2,CPF50-L23,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:56Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRICAHNSTADIUM,20 Randalls Is Rd,New York,New York,10035,40.79244,-73.924995,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:28:26Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_CHELSEAPARK,294 10th Ave,New York,New York,10001,40.749844,-74.00089,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:27:52Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_RANAQ2,1954-1962 Birchall Ave,New York,New York,10462,40.847313,-73.869644,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:21:49Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_RANAQ1,1954-1962 Birchall Ave,New York,New York,10462,40.847336,-73.86972,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:22:17Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRRANAQUA#4,1 Bronx River Pkwy,Bronx,New York,10462,40.846848,-73.87063,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:23:42Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRPRKOFAMER#1,103-68 41st Ave,Corona,New York,11368,40.74904,-73.86187,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:25:59Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN10-5-ENF,110 E 131st St,New York,New York,10037,40.808437,-73.93585,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:24:47Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN10-4-ENF,110 E 130th St,New York,New York,10037,40.808212,-73.93622,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:21:55Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DCASNAVYYARD01,2 Navy St,Downtown Brooklyn,New York,11201,40.7000095,-73.98076499999999,Level 2,Level 2,CPF25,Reachable,INUSE,NONE,Charging,1,1,0,0,2025-11-19T10:28:32Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_COLLPTTOW2,31-22 College Point Blvd,Flushing,New York,11354,40.76832,-73.84295,Level 2,Level 2,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:00Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_COLLPTTOW1,31-40 College Point Blvd,Flushing,New York,11354,40.76768,-73.8422,Level 2,Level 2,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:26Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_COLLPTTOW3,31-22 College Point Blvd,Flushing,New York,11354,40.768303,-73.84255,Level 2,Level 2,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_COLLPTTOW4,31-22 College Point Blvd,Flushing,New York,11354,40.76826237222307,-73.84253927116394,Level 2,Level 2,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:42Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_M466,549 Audubon Ave,New York,New York,10040,40.856983,-73.9266,Level 2,Level 2,CPF50-L23,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:21:24Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_SPARE-1,32 Old Slip,New York,New York,10005,40.70346313294443,-74.00766796011888,Level 2,Level 2,CPF25,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-10-17T12:36:37Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_SPARE-2,32 Old Slip,New York,New York,10005,40.703481433263185,-74.00764113802873,Level 2,Level 2,CPF25,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-10-17T12:36:37Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_SPARE-3,42 South St,New York,New York,10005,40.70349160010477,-74.00761431593858,Level 2,Level 2,CPF25,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-10-17T12:36:37Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOTMASPETHQNS-1,58-50 57th Rd,Maspeth,New York,11378,40.72169693437562,-73.90985745767212,Level 2,Level 2,CPF50-L23,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:19Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOTMASPETHQNS-2,58-50 57th R,Maspeth,New York,11378,40.721705065624164,-73.90988427976227,Level 2,Level 2,CPF50,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-07-26T10:03:13Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPJAMAICA_4_L3,150-20 134th Street,Queens,New York,11420,40.66250901845293,-73.81074779762267,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:23:21Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_FTTOTTEN,423 Abbott Rd,Bayside,New York,11359,40.79240584674457,-73.7767748687172,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:28:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OCME_26ST_S1_L3,421 E 26th St,New York,New York,10016,40.738342,-73.97531,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:13Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ICAHN1,Rivers Edge Rd,New York,New York,10035,40.78901,-73.9271,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:24:27Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ICAHN3,Rivers Edge Rd,New York,New York,10035,40.789112,-73.92714,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:23:41Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDHQ_1PP_7_L3,1 Police Plaza,New York,New York,10007,40.712242,-74.00129,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:27Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDHQ_1PP_8_L3,1 Police Plaza,New York,New York,10038,40.711887,-74.00149,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDHQ_1PP_9_L3,1 Police Plaza,New York,New York,10038,40.712097,-74.00173,Level 3,Level 3,CPE250C-500-CCS1-CHD,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2024-12-12T23:24:37Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_CBS-2,10601 Ave D,Canarsie,New York,11236,40.654064,-73.9015,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:35Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_SLRCANOPY1,11-15 Hazen St,East Elmhurst,New York,11370,40.78889,-73.88416,Level 2,Level 2 - Solar,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_SLRCANOPY2,11-15 Hazen St,East Elmhurst,New York,11370,40.78899,-73.88419,Level 2,Level 2 - Solar,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_SLRCANOPY3,11-15 Hazen St,East Elmhurst,New York,11370,40.789085,-73.88415,Level 2,Level 2 - Solar,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_SLRCANOPY4,11-15 Hazen St,East Elmhurst,New York,11370,40.78915,-73.884155,Level 2,Level 2 - Solar,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_SLRCANOPY5,11-15 Hazen St,East Elmhurst,New York,11370,40.78897,-73.88417,Level 2,Level 2 - Solar,CPF50,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_SLRCANOPY6,11-15 Hazen St,East Elmhurst,New York,11370,40.78902,-73.88414,Level 2,Level 2 - Solar,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BK15A-1,5235 58th street,Queens,New York,11377,40.591743,-73.932106,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:28:03Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ALLIED5,15 East Rd,Corona,New York,11368,40.75368512734058,-73.83842437301637,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:29:21Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q03-1,52-35 58th St,Woodside,New York,11377,40.734325,-73.90785,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,0,2,2025-11-19T10:23:12Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_QBSTWTRAIL1,1001 Queens Plaza S,LIC,New York,11101,40.753742,-73.94757,Level 2,Level 2,CT4020-HD-GW,Unreachable,UNREACHABLE,NONE,Available,2,0,1,1,2025-11-17T19:01:01Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_SUNSETPARK1,4119 7th Ave,Brooklyn,New York,11232,40.64733605180922,-74.00127487106323,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:23:35Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_QBLIC#9&10,1001 Queens Plaza S,LIC,New York,11101,40.753746,-73.94773,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:27:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_QBLIC_7&8,1001 Queens Plaza S,LIC,New York,11101,40.753693,-73.94753,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:21:55Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_QBLIC_5&6,1001 Queens Plaza S,LIC,New York,11101,40.75366,-73.94742,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Charging,2,1,1,0,2025-11-19T10:27:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ARSENAL18,East Dr,New York,New York,10019,40.76784,-73.97313,Level 2,Level 2,CPF50-L18,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2024-08-11T20:05:19Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ARSENAL17,East Dr,New York,New York,10019,40.767838,-73.97314,Level 2,Level 2,CPF50,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:27:40Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ROYWILKINS1,177-01 Baisley Blvd,Jamaica,New York,11434,40.687523,-73.76966,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:18Z,0.0,2025-11-19T10:31:52.196106+00:00
